"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Voltage - Rated","Tolerance","Temperature Coefficient","Mounting Type","Operating Temperature","Applications","Ratings","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Features"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B474KBHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2018.jpg","1276-1118-1-ND","CL31B474KBHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.47UF 50V 10% X7R 1206",72243,0,"0.22000",1,1,"Cut Tape (CT)","CL","0.47µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B474MAFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3176-1-ND","CL31B474MAFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.47UF 25V 20% X7R 1206",4000,0,"0.22000",1,1,"Cut Tape (CT)","CL","0.47µF","25V","±20%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C391JGFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3263-1-ND","CL31C391JGFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 390PF 500V 5% NP0 1206",3450,0,"0.22000",1,1,"Cut Tape (CT)","CL","390pF","500V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B224KBP5PNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2013.jpg","1276-3131-1-ND","CL31B224KBP5PNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.22UF 50V 10% X7R 1206",4000,0,"0.22000",1,1,"Cut Tape (CT)","CL","0.22µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","Automotive, Boardflex Sensitive","AEC-Q200","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.051"" (1.30mm)","-","Open Mode, Soft Termination"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C471JBCNNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2010.jpg","1276-1253-1-ND","CL31C471JBCNNNC","Samsung Electro-Mechanics America, Inc","CAP CER 470PF 50V 5% NP0 1206",22744,0,"0.24000",1,1,"Cut Tape (CT)","CL","470pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.039"" (1.00mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B334KBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-1138-1-ND","CL31B334KBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.33UF 50V 10% X7R 1206",42098,0,"0.23000",1,1,"Cut Tape (CT)","CL","0.33µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B334JBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-2881-1-ND","CL31B334JBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.33UF 50V 5% X7R 1206",3006,0,"0.23000",1,1,"Cut Tape (CT)","CL","0.33µF","50V","±5%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B471KHFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3165-1-ND","CL31B471KHFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 470PF 630V 10% X7R 1206",3845,0,"0.23000",1,1,"Cut Tape (CT)","CL","470pF","630V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C102GBCNNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2010.jpg","1276-2804-1-ND","CL31C102GBCNNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1000PF 50V 2% NP0 1206",7121,0,"0.26000",1,1,"Cut Tape (CT)","CL","1000pF","50V","±2%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.039"" (1.00mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B225KAHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2018.jpg","1276-1072-1-ND","CL31B225KAHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 2.2UF 25V 10% X7R 1206",165005,0,"0.24000",1,1,"Cut Tape (CT)","CL","2.2µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B225KBHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2018.jpg","1276-1291-1-ND","CL31B225KBHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 2.2UF 50V 10% X7R 1206",23598,0,"0.24000",1,1,"Cut Tape (CT)","CL","2.2µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B225KAHNFNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2018.jpg","1276-3134-1-ND","CL31B225KAHNFNE","Samsung Electro-Mechanics America, Inc","CAP CER 2.2UF 25V 10% X7R 1206",4000,0,"0.24000",1,1,"Cut Tape (CT)","CL","2.2µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B104KEHSNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2018.jpg","1276-3084-1-ND","CL31B104KEHSNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.1UF 250V 10% X7R 1206",15875,0,"0.25000",1,1,"Cut Tape (CT)","CL","0.1µF","250V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B102KGFNFNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3065-1-ND","CL31B102KGFNFNE","Samsung Electro-Mechanics America, Inc","CAP CER 1000PF 500V 10% X7R 1206",3464,0,"0.25000",1,1,"Cut Tape (CT)","CL","1000pF","500V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C100JGFNNWE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3192-1-ND","CL31C100JGFNNWE","Samsung Electro-Mechanics America, Inc","CAP CER 10PF 500V 5% NP0 1206",2936,0,"0.25000",1,1,"Cut Tape (CT)","CL","10pF","500V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B221KGFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3116-1-ND","CL31B221KGFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 220PF 500V 10% X7R 1206",4000,0,"0.25000",1,1,"Cut Tape (CT)","CL","220pF","500V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B102KGFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3066-1-ND","CL31B102KGFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1000PF 500V 10% X7R 1206",3370,0,"0.25000",1,1,"Cut Tape (CT)","CL","1000pF","500V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B681KHFNFNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3184-1-ND","CL31B681KHFNFNE","Samsung Electro-Mechanics America, Inc","CAP CER 680PF 630V 10% X7R 1206",4415,0,"0.25000",1,1,"Cut Tape (CT)","CL","680pF","630V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C151JGFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3216-1-ND","CL31C151JGFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 150PF 500V 5% NP0 1206",4000,0,"0.25000",1,1,"Cut Tape (CT)","CL","150pF","500V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C151JHFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3218-1-ND","CL31C151JHFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 150PF 630V 5% NP0 1206",4000,0,"0.25000",1,1,"Cut Tape (CT)","CL","150pF","630V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C151JHFNFNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3217-1-ND","CL31C151JHFNFNE","Samsung Electro-Mechanics America, Inc","CAP CER 150PF 630V 5% NP0 1206",3989,0,"0.25000",1,1,"Cut Tape (CT)","CL","150pF","630V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C102JDFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3204-1-ND","CL31C102JDFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1000PF 200V 5% NP0 1206",4000,0,"0.25000",1,1,"Cut Tape (CT)","CL","1000pF","200V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B684KOCNNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2010.jpg","1276-2793-1-ND","CL31B684KOCNNNC","Samsung Electro-Mechanics America, Inc","CAP CER 0.68UF 16V 10% X7R 1206",7821,0,"0.24000",1,1,"Cut Tape (CT)","CL","0.68µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.039"" (1.00mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C152JCCNNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2010.jpg","1276-2814-1-ND","CL31C152JCCNNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1500PF 100V 5% NP0 1206",4000,0,"0.24000",1,1,"Cut Tape (CT)","CL","1500pF","100V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.039"" (1.00mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31B152KGFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3109-1-ND","CL31B152KGFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1500PF 500V 10% X7R 1206",3863,0,"0.26000",1,1,"Cut Tape (CT)","CL","1500pF","500V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C221JGFNNWE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3230-1-ND","CL31C221JGFNNWE","Samsung Electro-Mechanics America, Inc","CAP CER 220PF 500V 5% NP0 1206",5800,0,"0.26000",1,1,"Cut Tape (CT)","CL","220pF","500V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C221JGFNFNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3228-1-ND","CL31C221JGFNFNE","Samsung Electro-Mechanics America, Inc","CAP CER 220PF 500V 5% NP0 1206",2900,0,"0.26000",1,1,"Cut Tape (CT)","CL","220pF","500V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C221JGFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3229-1-ND","CL31C221JGFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 220PF 500V 5% NP0 1206",3500,0,"0.26000",1,1,"Cut Tape (CT)","CL","220pF","500V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL31C221JHFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201206(3216%20Metric)%2014.jpg","1276-3232-1-ND","CL31C221JHFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 220PF 630V 5% NP0 1206",3950,0,"0.26000",1,1,"Cut Tape (CT)","CL","220pF","630V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.055"" (1.40mm)","-","-"
