"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Voltage - Rated","Tolerance","Temperature Coefficient","Mounting Type","Operating Temperature","Applications","Ratings","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Features"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C1R2CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2596-1-ND","CL21C1R2CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1.2PF 50V NP0 0805",7080,0,"0.18000",1,1,"Cut Tape (CT)","CL","1.2pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C1R2BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2595-1-ND","CL21C1R2BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1.2PF 50V NP0 0805",7970,0,"0.94000",1,1,"Cut Tape (CT)","CL","1.2pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C1R5CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2598-1-ND","CL21C1R5CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1.5PF 50V NP0 0805",7640,0,"0.13000",1,1,"Cut Tape (CT)","CL","1.5pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C1R5BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2597-1-ND","CL21C1R5BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1.5PF 50V NP0 0805",7892,0,"0.94000",1,1,"Cut Tape (CT)","CL","1.5pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C1R8BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1800-1-ND","CL21C1R8BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1.8PF 50V NP0 0805",15990,0,"0.94000",1,1,"Cut Tape (CT)","CL","1.8pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C1R8DBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2600-1-ND","CL21C1R8DBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1.8PF 50V NP0 0805",8000,0,"0.24000",1,1,"Cut Tape (CT)","CL","1.8pF","50V","±0.5pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C1R8CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2599-1-ND","CL21C1R8CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 1.8PF 50V NP0 0805",7400,0,"0.25000",1,1,"Cut Tape (CT)","CL","1.8pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C020CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2549-1-ND","CL21C020CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 2PF 50V NP0 0805",7425,0,"0.10000",1,1,"Cut Tape (CT)","CL","2.0pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C2R2CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1302-1-ND","CL21C2R2CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 2.2PF 50V NP0 0805",23390,0,"0.25000",1,1,"Cut Tape (CT)","CL","2.2pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C2R2BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2629-1-ND","CL21C2R2BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 2.2PF 50V NP0 0805",7315,0,"0.56000",1,1,"Cut Tape (CT)","CL","2.2pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C2R4CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2630-1-ND","CL21C2R4CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 2.4PF 50V NP0 0805",7865,0,"0.27000",1,1,"Cut Tape (CT)","CL","2.4pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C2R5CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2631-1-ND","CL21C2R5CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 2.5PF 50V NP0 0805",7605,0,"0.27000",1,1,"Cut Tape (CT)","CL","2.5pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C2R7CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2633-1-ND","CL21C2R7CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 2.7PF 50V NP0 0805",7800,0,"0.25000",1,1,"Cut Tape (CT)","CL","2.7pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C2R7BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2632-1-ND","CL21C2R7BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 2.7PF 50V NP0 0805",7245,0,"0.94000",1,1,"Cut Tape (CT)","CL","2.7pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C030CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1301-1-ND","CL21C030CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 3PF 50V NP0 0805",23743,0,"0.21000",1,1,"Cut Tape (CT)","CL","3.0pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C030BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2550-1-ND","CL21C030BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 3PF 50V NP0 0805",7980,0,"0.94000",1,1,"Cut Tape (CT)","CL","3.0pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C3R3CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1770-1-ND","CL21C3R3CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 3.3PF 50V NP0 0805",15715,0,"0.25000",1,1,"Cut Tape (CT)","CL","3.3pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C3R3BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1830-1-ND","CL21C3R3BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 3.3PF 50V NP0 0805",12000,0,"0.94000",1,1,"Cut Tape (CT)","CL","3.3pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C3R6CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1831-1-ND","CL21C3R6CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 3.6PF 50V NP0 0805",11798,0,"0.27000",1,1,"Cut Tape (CT)","CL","3.6pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C3R6BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2655-1-ND","CL21C3R6BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 3.6PF 50V NP0 0805",8000,0,"0.94000",1,1,"Cut Tape (CT)","CL","3.6pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C3R9CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1304-1-ND","CL21C3R9CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 3.9PF 50V NP0 0805",22450,0,"0.25000",1,1,"Cut Tape (CT)","CL","3.9pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C3R9BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1801-1-ND","CL21C3R9BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 3.9PF 50V NP0 0805",3725,0,"0.94000",1,1,"Cut Tape (CT)","CL","3.9pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C040CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2551-1-ND","CL21C040CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 4PF 50V NP0 0805",11570,0,"0.10000",1,1,"Cut Tape (CT)","CL","4.0pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C4R7CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1263-1-ND","CL21C4R7CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 4.7PF 50V NP0 0805",28844,0,"0.18000",1,1,"Cut Tape (CT)","CL","4.7pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C4R7BBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1832-1-ND","CL21C4R7BBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 4.7PF 50V NP0 0805",11748,0,"0.56000",1,1,"Cut Tape (CT)","CL","4.7pF","50V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C4R7BCANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2669-1-ND","CL21C4R7BCANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 4.7PF 100V NP0 0805",3685,0,"0.10000",1,1,"Cut Tape (CT)","CL","4.7pF","100V","±0.1pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C050CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2552-1-ND","CL21C050CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 5PF 50V NP0 0805",4380,0,"0.27000",1,1,"Cut Tape (CT)","CL","5.0pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C5R1CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2674-1-ND","CL21C5R1CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 5.1PF 50V NP0 0805",6149,0,"0.27000",1,1,"Cut Tape (CT)","CL","5.1pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C5R6CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1190-1-ND","CL21C5R6CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 5.6PF 50V NP0 0805",55820,0,"0.25000",1,1,"Cut Tape (CT)","CL","5.6pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C5R6DBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2675-1-ND","CL21C5R6DBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 5.6PF 50V NP0 0805",7980,0,"0.24000",1,1,"Cut Tape (CT)","CL","5.6pF","50V","±0.5pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C060CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-1767-1-ND","CL21C060CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 6PF 50V NP0 0805",19561,0,"0.27000",1,1,"Cut Tape (CT)","CL","6.0pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C060DBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2553-1-ND","CL21C060DBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 6PF 50V NP0 0805",7978,0,"0.21000",1,1,"Cut Tape (CT)","CL","6.0pF","50V","±0.5pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL21C6R2CBANNNC.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%200805(2012%20Metric)%207.jpg","1276-2688-1-ND","CL21C6R2CBANNNC","Samsung Electro-Mechanics America, Inc","CAP CER 6.2PF 50V NP0 0805",11725,0,"0.27000",1,1,"Cut Tape (CT)","CL","6.2pF","50V","±0.25pF","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","-","0.030"" (0.75mm)","-","-"
