"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Voltage - Rated","Tolerance","Temperature Coefficient","Mounting Type","Operating Temperature","Applications","Ratings","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Features"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B334KBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3334-1-ND","CL32B334KBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.33UF 50V 10% X7R 1210",3870,0,"0.44000",1,1,"Cut Tape (CT)","CL","0.33µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32C182JGHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2018.jpg","1276-3349-1-ND","CL32C182JGHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1800PF 500V 5% NP0 1210",3970,0,"0.45000",1,1,"Cut Tape (CT)","CL","1800pF","500V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B474KAFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3341-1-ND","CL32B474KAFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.47UF 25V 10% X7R 1210",9513,0,"0.45000",1,1,"Cut Tape (CT)","CL","0.47µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B474KBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-1143-1-ND","CL32B474KBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.47UF 50V 10% X7R 1210",4389,0,"0.45000",1,1,"Cut Tape (CT)","CL","0.47µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B474MAFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3342-1-ND","CL32B474MAFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.47UF 25V 20% X7R 1210",4000,0,"0.45000",1,1,"Cut Tape (CT)","CL","0.47µF","25V","±20%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B474JBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3340-1-ND","CL32B474JBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.47UF 50V 5% X7R 1210",2772,0,"0.45000",1,1,"Cut Tape (CT)","CL","0.47µF","50V","±5%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B475KBUYNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2022.jpg","1276-1292-1-ND","CL32B475KBUYNNE","Samsung Electro-Mechanics America, Inc","CAP CER 4.7UF 50V 10% X7R 1210",44355,0,"0.48000",1,1,"Cut Tape (CT)","CL","4.7µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.079"" (2.00mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B473KEHNNWE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2018.jpg","1276-3339-1-ND","CL32B473KEHNNWE","Samsung Electro-Mechanics America, Inc","CAP CER 0.047UF 250V X7R 1210",4000,0,"0.48000",1,1,"Cut Tape (CT)","CL","0.047µF","250V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B106KOULNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2022.jpg","1276-3324-1-ND","CL32B106KOULNNE","Samsung Electro-Mechanics America, Inc","CAP CER 10UF 16V 10% X7R 1210",3448,0,"0.48000",1,1,"Cut Tape (CT)","CL","10µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.079"" (2.00mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B106KPINFNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2022.jpg","1276-3325-1-ND","CL32B106KPINFNE","Samsung Electro-Mechanics America, Inc","CAP CER 10UF 10V 10% X7R 1210",3596,0,"0.48000",1,1,"Cut Tape (CT)","CL","10µF","10V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.087"" (2.20mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B154KBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3328-1-ND","CL32B154KBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.15UF 50V 10% X7R 1210",3930,0,"0.48000",1,1,"Cut Tape (CT)","CL","0.15µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B224KCHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2018.jpg","1276-3333-1-ND","CL32B224KCHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.22UF 100V 10% X7R 1210",3720,0,"0.48000",1,1,"Cut Tape (CT)","CL","0.22µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B473KEHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2018.jpg","1276-3338-1-ND","CL32B473KEHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.047UF 250V X7R 1210",3950,0,"0.48000",1,1,"Cut Tape (CT)","CL","0.047µF","250V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B106KOJNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2027.jpg","1276-1150-1-ND","CL32B106KOJNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 10UF 16V 10% X7R 1210",61070,0,"0.48000",1,1,"Cut Tape (CT)","CL","10µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.106"" (2.70mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B106KAJNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2027.jpg","1276-1807-1-ND","CL32B106KAJNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 10UF 25V 10% X7R 1210",9748,0,"0.48000",1,1,"Cut Tape (CT)","CL","10µF","25V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.106"" (2.70mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B106MOJNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2027.jpg","1276-3390-1-ND","CL32B106MOJNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 10UF 16V 20% X7R 1210",2000,0,"0.48000",1,1,"Cut Tape (CT)","CL","10µF","16V","±20%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.106"" (2.70mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B475KBUYNWE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2022.jpg","1276-3343-1-ND","CL32B475KBUYNWE","Samsung Electro-Mechanics America, Inc","CAP CER 4.7UF 50V 10% X7R 1210",3039,0,"0.50000",1,1,"Cut Tape (CT)","CL","4.7µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.079"" (2.00mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B104KCFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-1810-1-ND","CL32B104KCFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.1UF 100V 10% X7R 1210",9880,0,"0.51000",1,1,"Cut Tape (CT)","CL","0.1µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B104KCFNNWE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3319-1-ND","CL32B104KCFNNWE","Samsung Electro-Mechanics America, Inc","CAP CER 0.1UF 100V 10% X7R 1210",4000,0,"0.51000",1,1,"Cut Tape (CT)","CL","0.1µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B105KCJNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2027.jpg","1276-1812-1-ND","CL32B105KCJNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1UF 100V 10% X7R 1210",5563,0,"0.49000",1,1,"Cut Tape (CT)","CL","1.0µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.106"" (2.70mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B105KCJSNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2027.jpg","1276-2883-1-ND","CL32B105KCJSNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1UF 100V 10% X7R 1210",5700,0,"0.49000",1,1,"Cut Tape (CT)","CL","1.0µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.106"" (2.70mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32C472JBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3351-1-ND","CL32C472JBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 4700PF 50V 5% NP0 1210",3726,0,"0.60000",1,1,"Cut Tape (CT)","CL","4700pF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B106KLULNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2022.jpg","1276-3323-1-ND","CL32B106KLULNNE","Samsung Electro-Mechanics America, Inc","CAP CER 10UF 35V 10% X7R 1210",11100,0,"0.70000",1,1,"Cut Tape (CT)","CL","10µF","35V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.079"" (2.00mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B106KBJNNWE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2027.jpg","1276-3388-1-ND","CL32B106KBJNNWE","Samsung Electro-Mechanics America, Inc","CAP CER 10UF 50V 10% X7R 1210",3998,0,"0.67000",1,1,"Cut Tape (CT)","CL","10µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.106"" (2.70mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B226KOJNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2027.jpg","1276-1855-1-ND","CL32B226KOJNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 22UF 16V 10% X7R 1210",7985,0,"0.84000",1,1,"Cut Tape (CT)","CL","22µF","16V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.106"" (2.70mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32C103FBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3345-1-ND","CL32C103FBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 10000PF 50V 1% NP0 1210",2702,0,"0.96000",1,1,"Cut Tape (CT)","CL","10000pF","50V","±1%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32C103GBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3346-1-ND","CL32C103GBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 10000PF 50V 2% NP0 1210",3390,0,"0.98000",1,1,"Cut Tape (CT)","CL","10000pF","50V","±2%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32C101JJFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3344-1-ND","CL32C101JJFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 100PF 2KV 5% NP0 1210",3900,0,"1.07000",1,1,"Cut Tape (CT)","CL","100pF","2000V (2kV)","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32C223JBHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2018.jpg","1276-3350-1-ND","CL32C223JBHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.022UF 50V 5% NP0 1210",3910,0,"1.13000",1,1,"Cut Tape (CT)","CL","0.022µF","50V","±5%","C0G, NP0","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B154KCFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3329-1-ND","CL32B154KCFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.15UF 100V 10% X7R 1210",1500,0,"0.24000",1,1,"Cut Tape (CT)","CL","0.15µF","100V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B223KGFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3330-1-ND","CL32B223KGFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.022UF 500V X7R 1210",1345,0,"0.30000",1,1,"Cut Tape (CT)","CL","0.022µF","500V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B105MBHNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%2018.jpg","1276-3321-1-ND","CL32B105MBHNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 1UF 50V 20% X7R 1210",1620,0,"0.31000",1,1,"Cut Tape (CT)","CL","1.0µF","50V","±20%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.071"" (1.80mm)","-","-"
"http://www.samsungsem.com/servlet/FileDownload?type=spec&file=CL32B104KBFNNNE.pdf","http://media.digikey.com/Renders/Samsung%20Electro-Mechanics%20America/CL%20Series%201210(3225%20Metric)%20145.jpg","1276-3318-1-ND","CL32B104KBFNNNE","Samsung Electro-Mechanics America, Inc","CAP CER 0.1UF 50V 10% X7R 1210",1715,0,"0.32000",1,1,"Cut Tape (CT)","CL","0.1µF","50V","±10%","X7R","Surface Mount, MLCC","-55°C ~ 125°C","General Purpose","-","1210 (3225 Metric)","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","-","0.057"" (1.45mm)","-","-"
